Asset,TrainingLabel,TrainingStart,TrainingEnd,StrikePct,Expiration,CurrentPrice
chiliz,bear,12/03/2021,01/01/2022,0.75,49,0.312161591
chiliz,full,02/07/2019,03/01/2022,0.75,49,0.312161591
chiliz,bull,13/03/2020,13/11/2021,0.65,49,0.312161591
chiliz,bear,12/03/2021,01/01/2022,0.65,49,0.312161591
chiliz,full,02/07/2019,03/01/2022,0.65,49,0.312161591
chiliz,bull,13/03/2020,13/11/2021,1.35,56,0.312161591
chiliz,bear,12/03/2021,01/01/2022,1.35,56,0.312161591
chiliz,full,02/07/2019,03/01/2022,1.35,56,0.312161591
chiliz,bull,13/03/2020,13/11/2021,1.25,56,0.312161591
chiliz,bear,12/03/2021,01/01/2022,1.25,56,0.312161591
chiliz,full,02/07/2019,03/01/2022,1.25,56,0.312161591
chiliz,bull,13/03/2020,13/11/2021,1.2,56,0.312161591
chiliz,bear,12/03/2021,01/01/2022,1.2,56,0.312161591
chiliz,full,02/07/2019,03/01/2022,1.2,56,0.312161591
chiliz,bull,13/03/2020,13/11/2021,1.1,56,0.312161591
chiliz,bear,12/03/2021,01/01/2022,1.1,56,0.312161591
chiliz,full,02/07/2019,03/01/2022,1.1,56,0.312161591
chiliz,bull,13/03/2020,13/11/2021,1.0,56,0.312161591
chiliz,bear,12/03/2021,01/01/2022,1.0,56,0.312161591
chiliz,full,02/07/2019,03/01/2022,1.0,56,0.312161591
chiliz,bull,13/03/2020,13/11/2021,0.9,56,0.312161591
chiliz,bear,12/03/2021,01/01/2022,0.9,56,0.312161591
chiliz,full,02/07/2019,03/01/2022,0.9,56,0.312161591
chiliz,bull,13/03/2020,13/11/2021,0.8,56,0.312161591
chiliz,bear,12/03/2021,01/01/2022,0.8,56,0.312161591
chiliz,full,02/07/2019,03/01/2022,0.8,56,0.312161591
chiliz,bull,13/03/2020,13/11/2021,0.75,56,0.312161591
chiliz,bear,12/03/2021,01/01/2022,0.75,56,0.312161591
chiliz,full,02/07/2019,03/01/2022,0.75,56,0.312161591
chiliz,bull,13/03/2020,13/11/2021,0.65,56,0.312161591
chiliz,bear,12/03/2021,01/01/2022,0.65,56,0.312161591
chiliz,full,02/07/2019,03/01/2022,0.65,56,0.312161591
chiliz,bull,13/03/2020,13/11/2021,1.35,60,0.312161591
chiliz,bear,12/03/2021,01/01/2022,1.35,60,0.312161591
chiliz,full,02/07/2019,03/01/2022,1.35,60,0.312161591
chiliz,bull,13/03/2020,13/11/2021,1.25,60,0.312161591
chiliz,bear,12/03/2021,01/01/2022,1.25,60,0.312161591
chiliz,full,02/07/2019,03/01/2022,1.25,60,0.312161591
chiliz,bull,13/03/2020,13/11/2021,1.2,60,0.312161591
chiliz,bear,12/03/2021,01/01/2022,1.2,60,0.312161591
chiliz,full,02/07/2019,03/01/2022,1.2,60,0.312161591
chiliz,bull,13/03/2020,13/11/2021,1.1,60,0.312161591
chiliz,bear,12/03/2021,01/01/2022,1.1,60,0.312161591
chiliz,full,02/07/2019,03/01/2022,1.1,60,0.312161591
chiliz,bull,13/03/2020,13/11/2021,1.0,60,0.312161591
chiliz,bear,12/03/2021,01/01/2022,1.0,60,0.312161591
chiliz,full,02/07/2019,03/01/2022,1.0,60,0.312161591
chiliz,bull,13/03/2020,13/11/2021,0.9,60,0.312161591
chiliz,bear,12/03/2021,01/01/2022,0.9,60,0.312161591
chiliz,full,02/07/2019,03/01/2022,0.9,60,0.312161591
chiliz,bull,13/03/2020,13/11/2021,0.8,60,0.312161591
chiliz,bear,12/03/2021,01/01/2022,0.8,60,0.312161591
chiliz,full,02/07/2019,03/01/2022,0.8,60,0.312161591
chiliz,bull,13/03/2020,13/11/2021,0.75,60,0.312161591
chiliz,bear,12/03/2021,01/01/2022,0.75,60,0.312161591
chiliz,full,02/07/2019,03/01/2022,0.75,60,0.312161591
chiliz,bull,13/03/2020,13/11/2021,0.65,60,0.312161591
chiliz,bear,12/03/2021,01/01/2022,0.65,60,0.312161591
chiliz,full,02/07/2019,03/01/2022,0.65,60,0.312161591
bitcoin,bull,15/12/2016,07/12/2017,1.35,1,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.35,1,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.35,1,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.25,1,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.25,1,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.25,1,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.2,1,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.2,1,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.2,1,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.1,1,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.1,1,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.1,1,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.0,1,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.0,1,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.0,1,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.9,1,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.9,1,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.9,1,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.8,1,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.8,1,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.8,1,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.75,1,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.75,1,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.75,1,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.65,1,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.65,1,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.65,1,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.35,3,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.35,3,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.35,3,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.25,3,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.25,3,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.25,3,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.2,3,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.2,3,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.2,3,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.1,3,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.1,3,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.1,3,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.0,3,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.0,3,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.0,3,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.9,3,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.9,3,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.9,3,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.8,3,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.8,3,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.8,3,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.75,3,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.75,3,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.75,3,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.65,3,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.65,3,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.65,3,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.35,7,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.35,7,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.35,7,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.25,7,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.25,7,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.25,7,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.2,7,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.2,7,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.2,7,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.1,7,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.1,7,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.1,7,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.0,7,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.0,7,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.0,7,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.9,7,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.9,7,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.9,7,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.8,7,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.8,7,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.8,7,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.75,7,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.75,7,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.75,7,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.65,7,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.65,7,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.65,7,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.35,14,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.35,14,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.35,14,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.25,14,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.25,14,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.25,14,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.2,14,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.2,14,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.2,14,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.1,14,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.1,14,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.1,14,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.0,14,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.0,14,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.0,14,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.9,14,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.9,14,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.9,14,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.8,14,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.8,14,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.8,14,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.75,14,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.75,14,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.75,14,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.65,14,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.65,14,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.65,14,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.35,21,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.35,21,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.35,21,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.25,21,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.25,21,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.25,21,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.2,21,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.2,21,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.2,21,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.1,21,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.1,21,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.1,21,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.0,21,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.0,21,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.0,21,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.9,21,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.9,21,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.9,21,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.8,21,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.8,21,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.8,21,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.75,21,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.75,21,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.75,21,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.65,21,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.65,21,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.65,21,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.35,28,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.35,28,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.35,28,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.25,28,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.25,28,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.25,28,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.2,28,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.2,28,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.2,28,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.1,28,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.1,28,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.1,28,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.0,28,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.0,28,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.0,28,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.9,28,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.9,28,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.9,28,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.8,28,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.8,28,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.8,28,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.75,28,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.75,28,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.75,28,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.65,28,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.65,28,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.65,28,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.35,35,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.35,35,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.35,35,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.25,35,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.25,35,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.25,35,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.2,35,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.2,35,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.2,35,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.1,35,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.1,35,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.1,35,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.0,35,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.0,35,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.0,35,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.9,35,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.9,35,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.9,35,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.8,35,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.8,35,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.8,35,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.75,35,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.75,35,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.75,35,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.65,35,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.65,35,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.65,35,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.35,42,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.35,42,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.35,42,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.25,42,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.25,42,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.25,42,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.2,42,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.2,42,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.2,42,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.1,42,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.1,42,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.1,42,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.0,42,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.0,42,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.0,42,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.9,42,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.9,42,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.9,42,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.8,42,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.8,42,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.8,42,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.75,42,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.75,42,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.75,42,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.65,42,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.65,42,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.65,42,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.35,49,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.35,49,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.35,49,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.25,49,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.25,49,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.25,49,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.2,49,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.2,49,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.2,49,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.1,49,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.1,49,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.1,49,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.0,49,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.0,49,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.0,49,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.9,49,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.9,49,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.9,49,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.8,49,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.8,49,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.8,49,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.75,49,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.75,49,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.75,49,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.65,49,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.65,49,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.65,49,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.35,56,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.35,56,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.35,56,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.25,56,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.25,56,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.25,56,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.2,56,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.2,56,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.2,56,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.1,56,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.1,56,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.1,56,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.0,56,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.0,56,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.0,56,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.9,56,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.9,56,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.9,56,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.8,56,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.8,56,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.8,56,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.75,56,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.75,56,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.75,56,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.65,56,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.65,56,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.65,56,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.35,60,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.35,60,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.35,60,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.25,60,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.25,60,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.25,60,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.2,60,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.2,60,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.2,60,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.1,60,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.1,60,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.1,60,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,1.0,60,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,1.0,60,47387.21217
bitcoin,full,28/04/2013,03/01/2022,1.0,60,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.9,60,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.9,60,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.9,60,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.8,60,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.8,60,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.8,60,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.75,60,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.75,60,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.75,60,47387.21217
bitcoin,bull,15/12/2016,07/12/2017,0.65,60,47387.21217
bitcoin,bear,18/12/2017,18/12/2018,0.65,60,47387.21217
bitcoin,full,28/04/2013,03/01/2022,0.65,60,47387.21217
bancor,bull,14/03/2020,01/01/2022,1.35,1,3.402120939
bancor,bear,12/01/2018,13/03/2020,1.35,1,3.402120939
bancor,full,27/06/2017,03/01/2022,1.35,1,3.402120939
bancor,bull,14/03/2020,01/01/2022,1.25,1,3.402120939
bancor,bear,12/01/2018,13/03/2020,1.25,1,3.402120939
bancor,full,27/06/2017,03/01/2022,1.25,1,3.402120939
bancor,bull,14/03/2020,01/01/2022,1.2,1,3.402120939
bancor,bear,12/01/2018,13/03/2020,1.2,1,3.402120939
bancor,full,27/06/2017,03/01/2022,1.2,1,3.402120939
bancor,bull,14/03/2020,01/01/2022,1.1,1,3.402120939
bancor,bear,12/01/2018,13/03/2020,1.1,1,3.402120939
bancor,full,27/06/2017,03/01/2022,1.1,1,3.402120939
bancor,bull,14/03/2020,01/01/2022,1.0,1,3.402120939
bancor,bear,12/01/2018,13/03/2020,1.0,1,3.402120939
bancor,full,27/06/2017,03/01/2022,1.0,1,3.402120939
bancor,bull,14/03/2020,01/01/2022,0.9,1,3.402120939
bancor,bear,12/01/2018,13/03/2020,0.9,1,3.402120939
bancor,full,27/06/2017,03/01/2022,0.9,1,3.402120939
bancor,bull,14/03/2020,01/01/2022,0.8,1,3.402120939
bancor,bear,12/01/2018,13/03/2020,0.8,1,3.402120939
bancor,full,27/06/2017,03/01/2022,0.8,1,3.402120939
bancor,bull,14/03/2020,01/01/2022,0.75,1,3.402120939
bancor,bear,12/01/2018,13/03/2020,0.75,1,3.402120939
bancor,full,27/06/2017,03/01/2022,0.75,1,3.402120939
bancor,bull,14/03/2020,01/01/2022,0.65,1,3.402120939
bancor,bear,12/01/2018,13/03/2020,0.65,1,3.402120939
bancor,full,27/06/2017,03/01/2022,0.65,1,3.402120939
bancor,bull,14/03/2020,01/01/2022,1.35,3,3.402120939
bancor,bear,12/01/2018,13/03/2020,1.35,3,3.402120939
bancor,full,27/06/2017,03/01/2022,1.35,3,3.402120939
bancor,bull,14/03/2020,01/01/2022,1.25,3,3.402120939
bancor,bear,12/01/2018,13/03/2020,1.25,3,3.402120939
bancor,full,27/06/2017,03/01/2022,1.25,3,3.402120939
bancor,bull,14/03/2020,01/01/2022,1.2,3,3.402120939
bancor,bear,12/01/2018,13/03/2020,1.2,3,3.402120939
bancor,full,27/06/2017,03/01/2022,1.2,3,3.402120939
bancor,bull,14/03/2020,01/01/2022,1.1,3,3.402120939
bancor,bear,12/01/2018,13/03/2020,1.1,3,3.402120939
bancor,full,27/06/2017,03/01/2022,1.1,3,3.402120939
bancor,bull,14/03/2020,01/01/2022,1.0,3,3.402120939
bancor,bear,12/01/2018,13/03/2020,1.0,3,3.402120939
bancor,full,27/06/2017,03/01/2022,1.0,3,3.402120939
bancor,bull,14/03/2020,01/01/2022,0.9,3,3.402120939
bancor,bear,12/01/2018,13/03/2020,0.9,3,3.402120939
bancor,full,27/06/2017,03/01/2022,0.9,3,3.402120939
bancor,bull,14/03/2020,01/01/2022,0.8,3,3.402120939
bancor,bear,12/01/2018,13/03/2020,0.8,3,3.402120939
bancor,full,27/06/2017,03/01/2022,0.8,3,3.402120939
bancor,bull,14/03/2020,01/01/2022,0.75,3,3.402120939
bancor,bear,12/01/2018,13/03/2020,0.75,3,3.402120939
bancor,full,27/06/2017,03/01/2022,0.75,3,3.402120939
